"category","taxon","island","sample_code","water_depth._m","dist_coast_km","long","lat","substrate_type","sequencin_run","ESVs","Kindgom","Phylum","Class","Order","Family","Genus","Species","X.Identity.percentage","reads","pa","N","site_code"
"foram","Amphistegina lessonii","Samalona","NBC.LAB.15377","22.2",7,"119.339378","-5.126203","rubble + sand",2,"ESV_3","Eukaryota","Bacillariophyta","Mediophyceae","Triceratiales","Plagiogrammaceae","Talaroneis","Talaroneis_posidoniae",93916,1400,1,121.606213819887,"Samalona_22.2"
"foram","Amphistegina lessonii","Samalona","NBC.LAB.15377","22.2",7,"119.339378","-5.126203","rubble + sand",2,"ESV_4","Eukaryota","Bacillariophyta","Mediophyceae","Triceratiales","Plagiogrammaceae","Talaroneis","Talaroneis_posidoniae",93536,1505,1,130.726679856379,"Samalona_22.2"
"foram","Amphistegina lessonii","Samalona","NBC.LAB.15377","22.2",7,"119.339378","-5.126203","rubble + sand",2,"ESV_5","Eukaryota","Bacillariophyta","Fragilariophyceae","Fragilariales","Fragilariaceae","Opephora","Serratifera_sp.",95437,876,1,76.0907452187294,"Samalona_22.2"
"foram","Amphistegina lessonii","Samalona","NBC.LAB.15377","22.2",7,"119.339378","-5.126203","rubble + sand",2,"ESV_51","Eukaryota","Bacillariophyta","Bacillariophyceae","Naviculales","Naviculaceae","Haslea","Haslea_nipkowii",97338,71,1,6.16717227229428,"Samalona_22.2"
"foram","Amphistegina lessonii","Samalona","NBC.LAB.15377","22.2",7,"119.339378","-5.126203","rubble + sand",2,"ESV_6","Eukaryota","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Nitzschia","Nitzschia_inconspicua",98479,2813,1,244.341628196673,"Samalona_22.2"
"foram","Amphistegina lessonii","Samalona","NBC.LAB.15377","22.2",7,"119.339378","-5.126203","rubble + sand",2,"ESV_7","Eukaryota","Bacillariophyta","Fragilariophyceae","Fragilariales","Fragilariaceae","Serratifera","Serratifera_corallina",97719,431,1,37.4373415402653,"Samalona_22.2"
"foram","Amphistegina lessonii","Samalona","NBC.LAB.15378","22.2",7,"119.339378","-5.126203","rubble + sand",2,"ESV_1","Eukaryota","Bacillariophyta","Fragilariophyceae","Thalassionematales","Thalassionemataceae","Thalassionema","Thalassionema_frauenfeldii",99620,4869,1,1771.00724148512,"Samalona_22.2"
"foram","Amphistegina lessonii","Samalona","NBC.LAB.15378","22.2",7,"119.339378","-5.126203","rubble + sand",2,"ESV_11","Eukaryota","Bacillariophyta","Fragilariophyceae","Fragilariales","Fragilariaceae","Serratifera","Serratifera_corallina",97338,319,1,116.030254679349,"Samalona_22.2"
"foram","Amphistegina lessonii","Samalona","NBC.LAB.15378","22.2",7,"119.339378","-5.126203","rubble + sand",2,"ESV_12","Eukaryota","Bacillariophyta","Bacillariophyceae","Naviculales","Naviculaceae","Navicula","Navicula_sp.",93870,761,1,276.799447683338,"Samalona_22.2"
"foram","Amphistegina lessonii","Samalona","NBC.LAB.15378","22.2",7,"119.339378","-5.126203","rubble + sand",2,"ESV_13","Eukaryota","Bacillariophyta","Fragilariophyceae","Fragilariales","Fragilariaceae","Opephora","Serratifera_sp.",99620,120,1,43.6477447069653,"Samalona_22.2"
"foram","Amphistegina lessonii","Samalona","NBC.LAB.15378","22.2",7,"119.339378","-5.126203","rubble + sand",2,"ESV_1446","Eukaryota","Bacillariophyta","Bacillariophyceae","Achnanthales","Achnanthidiaceae","Planothidium","Planothidium_frequentissimum",96198,1393,1,506.677569806689,"Samalona_22.2"
"foram","Amphistegina lessonii","Samalona","NBC.LAB.15378","22.2",7,"119.339378","-5.126203","rubble + sand",2,"ESV_15","Eukaryota","Bacillariophyta","Bacillariophyceae","Naviculales","Naviculaceae","Navicula","Navicula_sp.",94253,129,1,46.9213255599877,"Samalona_22.2"
"foram","Amphistegina lessonii","Samalona","NBC.LAB.15378","22.2",7,"119.339378","-5.126203","rubble + sand",2,"ESV_16","Eukaryota","Bacillariophyta","Fragilariophyceae","Fragilariales","Fragilariaceae","Opephora","Serratifera_sp.",98099,39,1,14.1855170297637,"Samalona_22.2"
"foram","Amphistegina lessonii","Samalona","NBC.LAB.15378","22.2",7,"119.339378","-5.126203","rubble + sand",2,"ESV_2","Eukaryota","Bacillariophyta","Fragilariophyceae","Fragilariales","Fragilariaceae","Opephora","Serratifera_sp.",96958,1606,1,584.152316661553,"Samalona_22.2"
"foram","Amphistegina lessonii","Samalona","NBC.LAB.15378","22.2",7,"119.339378","-5.126203","rubble + sand",2,"ESV_21","Eukaryota","Bacillariophyta","Fragilariophyceae","Fragilariales","Fragilariaceae","Serratifera","Serratifera_corallina",97328,155,1,56.3783369131636,"Samalona_22.2"
"foram","Amphistegina lessonii","Samalona","NBC.LAB.15378","22.2",7,"119.339378","-5.126203","rubble + sand",2,"ESV_3","Eukaryota","Bacillariophyta","Mediophyceae","Triceratiales","Plagiogrammaceae","Talaroneis","Talaroneis_posidoniae",93916,1489,1,541.595765572261,"Samalona_22.2"
"foram","Amphistegina lessonii","Samalona","NBC.LAB.15378","22.2",7,"119.339378","-5.126203","rubble + sand",2,"ESV_33","Eukaryota","Bacillariophyta","Fragilariophyceae","Fragilariales","Fragilariaceae","Opephora","Serratifera_sp.",98859,16,1,5.81969929426204,"Samalona_22.2"
"foram","Amphistegina lessonii","Samalona","NBC.LAB.15378","22.2",7,"119.339378","-5.126203","rubble + sand",2,"ESV_38","Eukaryota","Bacillariophyta","Fragilariophyceae","Fragilariales","Fragilariaceae","Opephora","Serratifera_sp.",96578,22,1,8.00208652961031,"Samalona_22.2"
"foram","Amphistegina lessonii","Samalona","NBC.LAB.15378","22.2",7,"119.339378","-5.126203","rubble + sand",2,"ESV_4","Eukaryota","Bacillariophyta","Mediophyceae","Triceratiales","Plagiogrammaceae","Talaroneis","Talaroneis_posidoniae",93536,1414,1,514.315925130408,"Samalona_22.2"
"foram","Amphistegina lessonii","Samalona","NBC.LAB.15378","22.2",7,"119.339378","-5.126203","rubble + sand",2,"ESV_5","Eukaryota","Bacillariophyta","Fragilariophyceae","Fragilariales","Fragilariaceae","Opephora","Serratifera_sp.",95437,683,1,248.428413623811,"Samalona_22.2"
"foram","Amphistegina lessonii","Samalona","NBC.LAB.15378","22.2",7,"119.339378","-5.126203","rubble + sand",2,"ESV_51","Eukaryota","Bacillariophyta","Bacillariophyceae","Naviculales","Naviculaceae","Haslea","Haslea_nipkowii",97338,58,1,21.0964099416999,"Samalona_22.2"
"foram","Amphistegina lessonii","Samalona","NBC.LAB.15378","22.2",7,"119.339378","-5.126203","rubble + sand",2,"ESV_6","Eukaryota","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Nitzschia","Nitzschia_inconspicua",98479,2113,1,768.564038048481,"Samalona_22.2"
"foram","Amphistegina lessonii","Samalona","NBC.LAB.15378","22.2",7,"119.339378","-5.126203","rubble + sand",2,"ESV_65","Eukaryota","Bacillariophyta","Bacillariophyceae","Surirellales","Entomoneidaceae","Entomoneis","Entomoneis_sp.",97338,20,1,7.27462411782756,"Samalona_22.2"
"foram","Amphistegina lessonii","Samalona","NBC.LAB.15378","22.2",7,"119.339378","-5.126203","rubble + sand",2,"ESV_7","Eukaryota","Bacillariophyta","Fragilariophyceae","Fragilariales","Fragilariaceae","Serratifera","Serratifera_corallina",97719,753,1,273.889598036207,"Samalona_22.2"
"foram","Amphistegina lessonii","Samalona","NBC.LAB.15378","22.2",7,"119.339378","-5.126203","rubble + sand",2,"ESV_81","Eukaryota","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Psammodictyon","Psammodictyon_constrictum",100000,21,1,7.63835532371893,"Samalona_22.2"
"foram","Amphistegina lessonii","Samalona","NBC.LAB.15378","22.2",7,"119.339378","-5.126203","rubble + sand",2,"ESV_9","Eukaryota","Bacillariophyta","Fragilariophyceae","Fragilariales","Fragilariaceae","Opephora","Serratifera_sp.",100000,315,1,114.575329855784,"Samalona_22.2"
"foram","Amphistegina lessonii","Samalona","NBC.LAB.15379","22.2",7,"119.339378","-5.126203","rubble + sand",2,"ESV_1","Eukaryota","Bacillariophyta","Fragilariophyceae","Thalassionematales","Thalassionemataceae","Thalassionema","Thalassionema_frauenfeldii",99620,4094,1,76.2342654816099,"Samalona_22.2"
"foram","Amphistegina lessonii","Samalona","NBC.LAB.15379","22.2",7,"119.339378","-5.126203","rubble + sand",2,"ESV_10","Eukaryota","Bacillariophyta","Fragilariophyceae","Fragilariales","Fragilariaceae","Serratifera","Serratifera_corallina",95817,225850,1,4205.546863464,"Samalona_22.2"
"foram","Amphistegina lessonii","Samalona","NBC.LAB.15379","22.2",7,"119.339378","-5.126203","rubble + sand",2,"ESV_101","Eukaryota","Bacillariophyta","Fragilariophyceae","Fragilariales","Fragilariaceae","Serratifera","Serratifera_corallina",97338,30003,1,558.685067719771,"Samalona_22.2"
"foram","Amphistegina lessonii","Samalona","NBC.LAB.15379","22.2",7,"119.339378","-5.126203","rubble + sand",2,"ESV_11","Eukaryota","Bacillariophyta","Fragilariophyceae","Fragilariales","Fragilariaceae","Serratifera","Serratifera_corallina",97338,266,1,4.95317894922038,"Samalona_22.2"
"foram","Amphistegina lessonii","Samalona","NBC.LAB.15379","22.2",7,"119.339378","-5.126203","rubble + sand",2,"ESV_130","Eukaryota","Bacillariophyta","Fragilariophyceae","Fragilariales","Fragilariaceae","Opephora","Serratifera_sp.",96958,25704,1,478.633502672033,"Samalona_22.2"
"foram","Amphistegina lessonii","Samalona","NBC.LAB.15379","22.2",7,"119.339378","-5.126203","rubble + sand",2,"ESV_1422","Eukaryota","Bacillariophyta","Bacillariophyceae","Naviculales","Stauroneidaceae","Schizostauron","Schizostauron_sp.",94297,1123,1,20.9113532329868,"Samalona_22.2"
"foram","Amphistegina lessonii","Samalona","NBC.LAB.15379","22.2",7,"119.339378","-5.126203","rubble + sand",2,"ESV_2","Eukaryota","Bacillariophyta","Fragilariophyceae","Fragilariales","Fragilariaceae","Opephora","Serratifera_sp.",96958,4972,1,92.5834802087359,"Samalona_22.2"
"foram","Amphistegina lessonii","Samalona","NBC.LAB.15379","22.2",7,"119.339378","-5.126203","rubble + sand",2,"ESV_328","Eukaryota","Bacillariophyta","Fragilariophyceae","Fragilariales","Fragilariaceae","Serratifera","Serratifera_corallina",97338,6320,1,117.684552477717,"Samalona_22.2"
"foram","Amphistegina lessonii","Samalona","NBC.LAB.15379","22.2",7,"119.339378","-5.126203","rubble + sand",2,"ESV_4","Eukaryota","Bacillariophyta","Mediophyceae","Triceratiales","Plagiogrammaceae","Talaroneis","Talaroneis_posidoniae",93536,1811,1,33.7225829963839,"Samalona_22.2"
"foram","Amphistegina lessonii","Samalona","NBC.LAB.15379","22.2",7,"119.339378","-5.126203","rubble + sand",2,"ESV_439","Eukaryota","Bacillariophyta","Fragilariophyceae","Fragilariales","Fragilariaceae","Serratifera","Serratifera_corallina",97719,4781,1,89.0268742715137,"Samalona_22.2"
"foram","Amphistegina lessonii","Samalona","NBC.LAB.15379","22.2",7,"119.339378","-5.126203","rubble + sand",2,"ESV_5","Eukaryota","Bacillariophyta","Fragilariophyceae","Fragilariales","Fragilariaceae","Opephora","Serratifera_sp.",95437,920,1,17.1312956138449,"Samalona_22.2"
"foram","Amphistegina lessonii","Samalona","NBC.LAB.15379","22.2",7,"119.339378","-5.126203","rubble + sand",2,"ESV_591","Eukaryota","Bacillariophyta","Fragilariophyceae","Fragilariales","Fragilariaceae","Opephora","Serratifera_sp.",96578,3976,1,74.0369906093994,"Samalona_22.2"
"foram","Amphistegina lessonii","Samalona","NBC.LAB.15379","22.2",7,"119.339378","-5.126203","rubble + sand",2,"ESV_6","Eukaryota","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Nitzschia","Nitzschia_inconspicua",98479,1690,1,31.4694452036934,"Samalona_22.2"
"foram","Amphistegina lessonii","Samalona","NBC.LAB.15379","22.2",7,"119.339378","-5.126203","rubble + sand",2,"ESV_688","Eukaryota","Bacillariophyta","Fragilariophyceae","Fragilariales","Fragilariaceae","Serratifera","Serratifera_corallina",97338,3524,1,65.6203105904234,"Samalona_22.2"
"foram","Amphistegina lessonii","Samalona","NBC.LAB.15379","22.2",7,"119.339378","-5.126203","rubble + sand",2,"ESV_7","Eukaryota","Bacillariophyta","Fragilariophyceae","Fragilariales","Fragilariaceae","Serratifera","Serratifera_corallina",97719,503,1,9.36634966713478,"Samalona_22.2"
"foram","Amphistegina lessonii","Samalona","NBC.LAB.15379","22.2",7,"119.339378","-5.126203","rubble + sand",2,"ESV_883","Eukaryota","Bacillariophyta","Bacillariophyceae","Naviculales","Diploneidaceae","Diploneis","Diploneis_vacillans",90114,2760,1,51.3938868415348,"Samalona_22.2"
"foram","Amphistegina lessonii","Samalona","NBC.LAB.15380","22.2",7,"119.339378","-5.126203","rubble + sand",2,"ESV_1481","Eukaryota","Bacillariophyta","Bacillariophyceae","Naviculales","Stauroneidaceae","Schizostauron","Schizostauron_sp.",94297,1073,1,6.71393868885619,"Samalona_22.2"
"foram","Amphistegina lessonii","Samalona","NBC.LAB.15380","22.2",7,"119.339378","-5.126203","rubble + sand",2,"ESV_166","Eukaryota","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Psammodictyon","Psammodictyon_constrictum",100000,4657,1,29.1396201994439,"Samalona_22.2"
"foram","Amphistegina lessonii","Samalona","NBC.LAB.15380","22.2",7,"119.339378","-5.126203","rubble + sand",2,"ESV_2","Eukaryota","Bacillariophyta","Fragilariophyceae","Fragilariales","Fragilariaceae","Opephora","Serratifera_sp.",96958,918455,1,5746.92503119609,"Samalona_22.2"
"foram","Amphistegina lessonii","Samalona","NBC.LAB.15380","22.2",7,"119.339378","-5.126203","rubble + sand",2,"ESV_3","Eukaryota","Bacillariophyta","Mediophyceae","Triceratiales","Plagiogrammaceae","Talaroneis","Talaroneis_posidoniae",93916,10562,1,66.0881830677531,"Samalona_22.2"
"foram","Amphistegina lessonii","Samalona","NBC.LAB.15380","22.2",7,"119.339378","-5.126203","rubble + sand",2,"ESV_308","Eukaryota","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Nitzschia","Nitzschia_cf._spathulata",97318,3709,1,23.2078272105942,"Samalona_22.2"
"foram","Amphistegina lessonii","Samalona","NBC.LAB.15380","22.2",7,"119.339378","-5.126203","rubble + sand",2,"ESV_4","Eukaryota","Bacillariophyta","Mediophyceae","Triceratiales","Plagiogrammaceae","Talaroneis","Talaroneis_posidoniae",93536,1189,1,7.43976989846226,"Samalona_22.2"
"foram","Amphistegina lessonii","Samalona","NBC.LAB.15380","22.2",7,"119.339378","-5.126203","rubble + sand",2,"ESV_491","Eukaryota","Bacillariophyta","Bacillariophyceae","Naviculales","Berkeleyaceae","Parlibellus","Parlibellus_protracta",95057,1372,1,8.58483120327184,"Samalona_22.2"
"foram","Amphistegina lessonii","Samalona","NBC.LAB.15380","22.2",7,"119.339378","-5.126203","rubble + sand",2,"ESV_662","Eukaryota","Bacillariophyta","Coscinodiscophyceae","Melosirales","Hyalodiscaceae","Hyalodiscus","Hyalodiscus_sp.",89961,3860,1,24.1526592162021,"Samalona_22.2"
"foram","Amphistegina lessonii","Samalona","NBC.LAB.15380","22.2",7,"119.339378","-5.126203","rubble + sand",2,"ESV_7","Eukaryota","Bacillariophyta","Fragilariophyceae","Fragilariales","Fragilariaceae","Serratifera","Serratifera_corallina",97719,2357,1,14.7481393193234,"Samalona_22.2"
"foram","Amphistegina lessonii","Samalona","NBC.LAB.15381","22.2",7,"119.339378","-5.126203","rubble + sand",2,"ESV_10","Eukaryota","Bacillariophyta","Fragilariophyceae","Fragilariales","Fragilariaceae","Serratifera","Serratifera_corallina",95817,491013,1,3621.52287224643,"Samalona_22.2"
"foram","Amphistegina lessonii","Samalona","NBC.LAB.15381","22.2",7,"119.339378","-5.126203","rubble + sand",2,"ESV_2","Eukaryota","Bacillariophyta","Fragilariophyceae","Fragilariales","Fragilariaceae","Opephora","Serratifera_sp.",96958,299299,1,2207.51420866756,"Samalona_22.2"
"foram","Amphistegina lessonii","Samalona","NBC.LAB.15381","22.2",7,"119.339378","-5.126203","rubble + sand",2,"ESV_3","Eukaryota","Bacillariophyta","Mediophyceae","Triceratiales","Plagiogrammaceae","Talaroneis","Talaroneis_posidoniae",93916,8619,1,63.5704261106977,"Samalona_22.2"
"foram","Amphistegina lessonii","Samalona","NBC.LAB.15381","22.2",7,"119.339378","-5.126203","rubble + sand",2,"ESV_4","Eukaryota","Bacillariophyta","Mediophyceae","Triceratiales","Plagiogrammaceae","Talaroneis","Talaroneis_posidoniae",93536,3953,1,29.1558062902411,"Samalona_22.2"
"foram","Amphistegina lessonii","Samalona","NBC.LAB.15381","22.2",7,"119.339378","-5.126203","rubble + sand",2,"ESV_7","Eukaryota","Bacillariophyta","Fragilariophyceae","Fragilariales","Fragilariaceae","Serratifera","Serratifera_corallina",97719,710,1,5.23668668506734,"Samalona_22.2"
"foram","Amphistegina lobifera","Badi","NBC.LAB.11085","1",23,"119.28308","-4.9717","rubble + algae",1,"ESV_1","Eukaryota","Bacillariophyta","Fragilariophyceae","Thalassionematales","Thalassionemataceae","Thalassionema","Thalassionema_frauenfeldii",99620,3948,1,12.5197942883558,"Badi_1"
"foram","Amphistegina lobifera","Badi","NBC.LAB.11085","1",23,"119.28308","-4.9717","rubble + algae",1,"ESV_13","Eukaryota","Bacillariophyta","Fragilariophyceae","Fragilariales","Fragilariaceae","Opephora","Serratifera_sp.",99620,4920,1,15.6021752529663,"Badi_1"
"foram","Amphistegina lobifera","Badi","NBC.LAB.11085","1",23,"119.28308","-4.9717","rubble + algae",1,"ESV_2","Eukaryota","Bacillariophyta","Fragilariophyceae","Fragilariales","Fragilariaceae","Opephora","Serratifera_sp.",96958,1921,1,6.09182493108703,"Badi_1"
"foram","Amphistegina lobifera","Badi","NBC.LAB.11085","1",23,"119.28308","-4.9717","rubble + algae",1,"ESV_24","Eukaryota","Bacillariophyta","Fragilariophyceae","Fragilariales","Fragilariaceae","Opephora","Serratifera_sp.",94677,7197,1,22.822938068211,"Badi_1"
"foram","Amphistegina lobifera","Badi","NBC.LAB.11085","1",23,"119.28308","-4.9717","rubble + algae",1,"ESV_33","Eukaryota","Bacillariophyta","Fragilariophyceae","Fragilariales","Fragilariaceae","Opephora","Serratifera_sp.",98859,875,1,2.77477710291575,"Badi_1"
"foram","Amphistegina lobifera","Badi","NBC.LAB.11085","1",23,"119.28308","-4.9717","rubble + algae",1,"ESV_5","Eukaryota","Bacillariophyta","Fragilariophyceae","Fragilariales","Fragilariaceae","Opephora","Serratifera_sp.",95437,417075,1,1322.61732594124,"Badi_1"
"foram","Amphistegina lobifera","Badi","NBC.LAB.11085","1",23,"119.28308","-4.9717","rubble + algae",1,"ESV_7","Eukaryota","Bacillariophyta","Fragilariophyceae","Fragilariales","Fragilariaceae","Serratifera","Serratifera_corallina",97719,69823,1,221.420870465013,"Badi_1"
"foram","Amphistegina lobifera","Badi","NBC.LAB.11085","1",23,"119.28308","-4.9717","rubble + algae",2,"ESV_1","Eukaryota","Bacillariophyta","Fragilariophyceae","Thalassionematales","Thalassionemataceae","Thalassionema","Thalassionema_frauenfeldii",99620,3633,1,11.5208745313062,"Badi_1"
"foram","Amphistegina lobifera","Badi","NBC.LAB.11085","1",23,"119.28308","-4.9717","rubble + algae",2,"ESV_13","Eukaryota","Bacillariophyta","Fragilariophyceae","Fragilariales","Fragilariaceae","Opephora","Serratifera_sp.",99620,7293,1,23.1273707560738,"Badi_1"
"foram","Amphistegina lobifera","Badi","NBC.LAB.11085","1",23,"119.28308","-4.9717","rubble + algae",2,"ESV_2","Eukaryota","Bacillariophyta","Fragilariophyceae","Fragilariales","Fragilariaceae","Opephora","Serratifera_sp.",96958,6577,1,20.8568102924307,"Badi_1"
"foram","Amphistegina lobifera","Badi","NBC.LAB.11085","1",23,"119.28308","-4.9717","rubble + algae",2,"ESV_24","Eukaryota","Bacillariophyta","Fragilariophyceae","Fragilariales","Fragilariaceae","Opephora","Serratifera_sp.",94677,7991,1,25.3408500907425,"Badi_1"
"foram","Amphistegina lobifera","Badi","NBC.LAB.11085","1",23,"119.28308","-4.9717","rubble + algae",2,"ESV_3","Eukaryota","Bacillariophyta","Mediophyceae","Triceratiales","Plagiogrammaceae","Talaroneis","Talaroneis_posidoniae",93916,2429,1,7.70278123769411,"Badi_1"
